Height,Weight,Sex
152.65042199033434,55.67620970983753,female
185.2641685621283,98.02027320800457,male
163.66379953742597,75.60013511819498,male
192.58036231807682,104.75249893829276,male
164.4030287104643,71.6549247448236,female
181.0865856919882,92.05430917363492,male
176.0772333000173,71.2875184978096,female
150.2600986692626,49.53166792048426,female
179.26078332107906,88.35651513732753,male
167.17669512311454,62.918105466936254,female
158.89650677319364,59.993550114368915,male
157.6681098292838,55.31655987488547,female
165.2964212549764,68.97997221343905,female
166.16859816323247,76.00041349512841,male
175.1606343687962,89.78029299845461,male
175.7524333602423,82.74787326670447,male
167.7781181492102,73.71659181280585,male
180.88333791684855,88.86947251608032,male
159.843277587856,61.959322979419134,female
174.04646685103305,85.29965848738061,male
155.9678959939555,55.79872009354583,female
167.63034352739655,68.29293782202465,female
156.03829585417807,57.98936779661348,female
176.47262119725926,86.98272359792165,male
157.85762005044114,59.47243810038738,female
167.43194083220322,79.25173413360807,male
157.29445031614483,67.65323948695196,male
160.12340207083324,54.42100350663789,female
158.2009934408474,59.146286200347,female
176.2630363986969,87.41121051660967,male
168.01808545726598,78.66737699033486,male
169.38807425707896,72.6894495122443,female
182.4940342801768,90.90610831799358,male
173.67713981774727,85.94040819087373,male
154.83501195414138,55.863511150094354,female
171.7357854647025,71.55918536080867,female
161.0545160716099,58.44471584010079,female
153.0965540232252,48.468182232288555,female
169.85676365713513,72.05558972013,female
169.70762610621628,84.51562618758426,male
157.63302205394922,56.15657406991818,female
170.55898414380212,63.30016727133202,female
159.04281433626448,53.26949860941432,female
153.25491160219778,37.2846512565854,female
157.52016026434328,60.623975986447554,female
172.03575224504053,88.07887282101225,male
177.77448064569998,94.39621465933676,male
157.28823123194343,51.55587356675527,female
162.11817871560092,56.9513173144678,female
165.17882508241533,70.23484412812412,male
184.14893270122172,90.23777206776452,male
187.3492575742216,98.52936142154569,male
165.42517970617294,68.1042430237474,female
181.3806800254816,94.03139583253578,male
163.83074512874748,59.99942677752222,female
161.52738707043775,60.71233467762246,female
165.418534850657,63.673710494937446,female
160.8613155344557,62.66276866617966,male
171.11165999217158,75.88246268291996,male
159.04893261046251,62.63323488026735,female
161.50254805532214,58.15950896625497,female
185.00531882374196,94.99255394362656,male
170.50838773686988,80.61244069657266,male
168.1817455233432,78.64516886965237,female
165.0648387685324,67.20966745796827,female
166.45014672914667,71.9393036782407,female
165.36782445959514,67.63384110481626,male
175.08103769359974,85.99369756863587,male
167.8430958245083,79.62719555905598,male
168.7110492486948,64.46590373876316,female
163.9836404744987,60.871330807800895,female
174.63052686662266,79.1884221959095,female
157.66994832975917,54.27662114057254,female
175.31562877422482,90.09397971467692,male
164.97506173872335,73.89039420100971,male
153.94265866721958,49.46494423704766,female
160.99805611689376,63.13258311577596,female
177.6669962150594,85.41833499177592,male
176.7308891952716,88.03991666332566,male
161.4550859412341,60.83196843579892,female
168.12320476690397,77.29873673462366,male
169.64916321264064,64.7620992416031,female
176.14004368761647,82.48658926645001,male
192.25357515907533,101.41772646495271,male
167.66049129635337,75.75529210204073,male
184.27747579711442,101.94386539188523,male
179.57295066150638,84.83024668139227,male
172.90954311922846,77.87986577976432,male
170.28660817870653,63.50000180212236,female
183.98171490294274,90.75724275565177,male
181.49992216540704,90.98737279246401,male
170.2368216023756,73.49409530743439,female
159.443525330322,74.02002550670456,male
174.63005593268744,88.05705858824152,male
178.902022581479,84.61786282352197,male
164.4458092119049,75.81424384274386,female
168.65124607832016,77.2094289069418,male
183.9774858475835,95.58243481342183,male
167.47623266962194,61.655398773259805,female
159.01678857990413,69.27568004829541,male
175.33816018539383,83.33811757603534,male
158.7970323054285,58.4461401392054,female
160.37462182043058,57.633737067928266,female
172.03489828780206,76.45085155509159,male
155.9033165529259,64.15048877509277,female
176.69922074899267,85.03460320508523,male
181.45492481128738,79.39485786083816,female
165.63295145638327,68.20298386806796,female
161.7780777871285,62.09364415217862,female
162.4452691703915,55.28782154047773,female
165.58478338609856,69.17281012982465,female
170.87131347521586,84.98669423674241,male
189.4956620788244,103.28264410595251,male
167.4734544403095,73.73138248058805,male
157.40918783436427,60.28586075904646,female
152.33325392694428,50.450549339055264,female
171.3363245297314,87.46885780415448,male
166.91097503384404,73.61414445881785,male
163.3786502578788,69.41072463907794,female
186.1167908281641,100.43956477359046,male
156.6230753968854,51.05894729546498,female
183.4261886652006,92.95831487965818,male
163.04042922984374,51.032382695493105,female
182.38131809192944,88.99776680858291,male
169.32037446297764,78.02457489967341,male
162.86931281438078,62.07895590134082,female
151.25110935357404,48.921715070896575,female
173.29814106898553,79.24832031495588,male
171.49747937508425,77.26088360254512,female
168.708662831524,65.26037608233936,female
148.5657862203695,42.27142938610954,female
186.8643362967382,93.14959496346765,male
161.96624190379566,60.68194804169154,female
159.44803618679833,62.373559050802406,female
166.60457923578014,79.29500254604423,male
159.48785830156365,66.22095663607197,female
162.65146223705432,65.53946999600068,female
180.87135332826762,88.97021083381718,male
163.37705618310633,,female
145.46617349590883,42.864363993684364,female
169.6868585853399,80.08900334646744,male
170.4680392892647,75.07019543344569,female
148.35353852664448,55.03820275418757,male
183.9391112105366,98.75743217041624,male
158.16267225203174,62.87832636009563,female
179.99122767045966,95.14524681460252,male
157.6797333730158,59.092848132929035,male
177.3328926458912,92.18065847655016,male
143.3720399675881,43.83532974561167,female
178.49985550306013,96.0329915409032,male
186.4496077849698,94.9191962786063,male
173.2340569182232,74.2127201762585,female
173.68513940410466,85.62724483939546,male
160.23595997867557,56.45400361874518,female
170.7518082443246,71.90551523232213,female
176.2277267733612,90.65096027832597,male
174.11911375070443,81.44568673596902,male
178.9104295068216,90.81144791145414,male
156.49295692754043,56.48668503054087,female
184.39806388804016,93.02988277569786,male
156.12187723002543,65.51379953117001,female
163.1349427549433,69.38706366109534,female
182.5259866208882,92.03711263516162,male
169.05195205132344,71.96769084467167,female
171.3089134373304,77.7370261347561,male
164.17704331775195,73.66667575301867,male
177.29825947564564,78.4902867202661,male
169.27709675056323,69.20437309924523,female
166.35351233498,77.47834137327749,male
160.356141963826,59.20055904747168,female
177.15618814076726,88.68946513300025,male
152.24417011731293,64.16506196806843,male
154.1126671301758,52.52834282464462,female
163.38180121092182,63.03886086212364,female
166.95059368589492,62.52319940395035,female
169.4324102320804,78.90604995030753,male
172.7403052279391,77.66512174177727,male
157.5231065900574,66.32770230888951,female
164.78282286885337,65.65632048616361,female
177.54113862369965,88.79486508500469,male
183.15184582514902,92.55024677224239,male
170.87124320768862,82.73277693771264,male
156.1049582535269,49.53612475816694,female
166.62494860505046,63.45409870363329,female
175.2638059340475,86.74462971505157,male
162.351007348912,61.55132596214359,female
180.07579566533428,88.7233923982496,male
164.05299947308475,63.85439257602263,female
170.1549569346245,72.65604573038574,male
154.57815885743886,63.160999083216616,female
175.9824237429177,86.1537358375489,male
162.7466039354698,56.94407936069437,female
166.42494780523498,72.54603334600613,male
172.1979291883238,81.60760859062923,male
174.52359042394707,74.89293349940309,female
159.89501321473506,64.36939440953861,female
162.90809322011444,65.91043489848319,female
183.7592331755573,96.67410855918027,male
162.86488687281636,64.4346343449742,female
172.6346724593214,84.64340878079263,male
177.4624372548759,84.23987354903475,male
161.41971709495417,60.49963217274633,female
155.62572807078422,47.04585085580736,female
162.04886610526881,60.597233114019204,female
168.44663484153176,69.51157212361178,female
174.01248204226113,86.81575914500142,male
164.0337260787452,57.34898555147782,female
155.5320583773142,56.44376495693997,female
162.7451122790005,,male
165.8164182571385,72.79519041650398,female
168.3701033504269,76.61436978848283,female
175.31210313701322,80.71793878280839,male
174.4846958638989,86.06587162576906,male
181.10667536888545,,male
186.9050828858956,97.86498561614428,male
173.69650072359562,80.87901558369833,male
165.41406321783955,74.3595412031747,female
163.41764819982413,61.25495599853626,female
158.28134091865658,55.57147486029021,female
161.35816253424107,59.78641820175088,female
175.30081059359912,89.25071329734376,male
165.54408773249537,58.52585364516199,female
176.7294545624538,81.9707903308924,male
168.93550863523615,82.52586661740436,male
179.42694643045218,82.60946828871191,male
173.69160494298055,86.90550951607942,male
169.81139244324706,74.70725276703105,male
161.2561695225539,58.64495013854134,female
166.41650940991164,73.50392869502363,female
151.98354338960195,46.840707697732945,female
148.30190288630408,46.29546467902949,female
166.48195368391185,78.00905882244832,male
166.71543311397974,78.26250447212537,male
184.53898732951754,101.57553224093132,male
186.49825453506068,99.8846332790608,male
183.2152551699559,96.23303594273209,male
157.03424809600824,60.64205351004437,female
151.38693251463687,52.26660059767489,female
154.11051425965044,51.12692108661675,female
162.638631030554,60.67557754216509,female
163.82711875453592,66.28142856156119,female
150.8513107239842,56.16859736213362,female
158.3647277036269,68.36642492132975,male
160.79745904579053,58.39087382702461,female
164.4104908282152,69.11768124154639,female
147.85889856211105,46.156264979231345,female
167.29464756640422,79.63394084445846,male
172.41254284999275,74.26424173964448,male
162.71969609183427,64.80457832962598,female
152.07883299974728,48.823655538674245,female
174.3200239149394,83.59251434079297,male
158.97995817334893,54.22321953452251,female
163.55748646330298,60.47226140267575,female
169.96875403472976,72.77091318533716,male
176.62452611852882,92.0604486350641,male
167.466733465152,79.14529246149041,male
153.69933415305522,56.10659354609049,female
168.1720078291328,63.73271272429989,female
157.20864384500422,58.312633636097836,female
158.93666924242405,54.695795569163394,female
176.72895824099407,86.80736464664025,male
168.291545348512,67.3196765238345,female
179.6060165580463,92.87577000895575,male
176.99645428957902,85.34448917680781,male
161.19029528444995,57.74496801290291,female
167.28914704280407,67.98030262181646,female
172.93823866918802,84.96270643924123,male
152.01962157888383,46.13773015118026,female
173.78675620557655,86.00262811256091,male
170.42786779789182,87.97666148531766,male
180.08875936792495,89.7863724188935,male
151.93241302104147,59.40117915957898,female
168.61248973248453,68.10348229704893,female
177.27926706363002,82.75855619624699,female
174.47354805881128,90.85797755575884,male
159.62545540414132,60.04162981629443,female
174.49154989464853,80.74638486312018,male
163.80301410513016,64.37668263270723,female
173.90255175945717,90.72318897248687,male
172.44113046888853,76.5777898230194,male
149.23132234881908,48.46460677649709,female
178.41675262094338,89.90209541943601,male
165.8631019671354,64.64631184676317,female
181.4015819362898,94.90368707756349,male
173.51264190999035,83.8143752460338,male
179.76380460258972,94.44873317846931,male
175.59029714412827,81.19600360248344,male
161.73728663890628,55.49466782829966,female
171.17549192818436,75.9714719460474,female
157.87955310646242,58.494619006319915,female
179.88643599439018,88.14541827401275,male
160.29820186099573,53.4767201701681,female
153.67194460735718,54.88337396473089,female
180.78402695011022,84.0108975894195,male
167.2295134814593,80.38196904595578,male
157.26456665430217,56.22676967415202,female
178.68903895727615,91.7333661762839,female
184.5994811689317,98.68431537801436,male
163.59076349185497,56.77769756409495,female
183.46395133361392,93.54153453301386,male
165.26546735382306,70.83448706071567,female
168.54334462522357,70.12643691017365,female
180.0093045055249,93.3784210060786,male
162.99530866308478,69.47864711931217,female
167.80888255293272,71.89628295386053,female
169.2272048670914,64.041540751999,female
163.41104268871948,62.91426449582105,female
162.16597912046345,66.0337931604957,female
162.2886972517049,61.53092163216927,female
155.46612202319275,47.40707059112864,female
172.60066130119222,82.37054758596585,male
152.1907819590422,53.73416468280974,female
158.78828413477677,59.921402566294425,female
158.7390294021945,62.38572397652884,female
168.5329149513019,78.00155692608978,male
171.51376799104312,81.67237412511045,male
173.0898773631041,89.57413512739565,male
161.61959073431507,76.39092830911495,female
172.65230995096204,83.926053769094,male
159.8903356240496,69.88012695778457,male
182.7491554423274,94.44005554317526,male
171.99323688352507,74.08734835154222,female
170.61758483731853,76.28662308147936,male
161.74170501975502,67.9922223602063,female
171.23498481598727,68.26493950086319,female
162.34815689462738,66.05414565302956,female
183.55972176724921,89.14346549330723,male
178.27168050451266,85.51559753010588,male
168.28283850951956,69.78666955974046,female
176.8900978442791,84.46192822452713,female
150.65383646351796,41.750091884314536,female
172.42028237581897,82.121275065937,male
184.7387406764515,96.92552158926846,male
179.82271690385048,87.22281774680353,male
151.13751628704205,49.883436538406166,female
179.9680160488833,88.56477147615146,male
171.81458818844396,66.18281970096707,female
152.04471332367433,55.27615063741144,female
158.07386166759255,68.52707805155538,female
155.92494078270457,55.800340233139046,female
172.46822246629242,83.55517756522622,male
177.88900840595107,87.89518253408887,male
174.32822001916745,87.96858379360071,male
171.7991641138634,88.3721644449039,male
151.72760783157597,56.62774517469361,female
170.05196143879698,75.49663203499743,male
175.5134097467543,79.2465647850065,female
173.6202495541795,83.73253801366766,male
160.50483100646406,67.00318404676227,female
189.66290428146885,94.30562257096234,male
181.905848565051,94.50123451414801,male
167.0392734986901,74.04035174362794,male
180.12021014111625,93.15743146928497,male
173.4427110755597,79.94420055894894,male
167.2305642675744,65.2296506931825,female
161.5411872029388,56.621798830894214,female
163.55102961641128,56.975806577688225,female
169.91835844388157,80.54605621634249,male
166.32835969724417,63.041294271690376,female
171.15316538996632,81.6885884133878,male
156.09952098893206,54.226350796638435,female
180.21241605248795,88.11353034174823,male
176.72819639413981,88.59698044776697,male
152.49620463129315,52.40025402743603,female
164.44469110210073,66.24588202462193,female
175.1424474115204,80.87007535706381,male
154.32970893147078,51.84858523195109,female
157.64957256776503,52.13034163762781,female
176.71143273223643,82.62382594698043,male
160.9158252880733,54.26502335605547,female
170.87416561736524,84.04399931797363,male
173.07164556164093,76.653510522647,female
186.40954809981707,86.21836364955186,female
168.36960049708668,82.0617278832021,male
183.38540741789814,98.9121714408456,male
169.7022016150094,63.4061541580404,female
178.62166994266138,83.3802594786825,male
175.84614981539454,79.7922496081928,male
154.3658050144075,51.91271277934111,female
181.81242782580267,90.89689991942012,male
164.82039357195467,60.908432640786174,female
152.43321737914957,51.65441342345665,female
164.14316175763156,61.05860208597672,female
180.82819380884717,88.93211944161625,male
158.4873924517808,66.59075425214414,female
166.75533673760413,72.34360765372763,female
152.77047458349944,54.834176245927644,female
183.92324597685487,95.41966010382923,male
162.44060236143127,63.8668415047895,female
177.18279693606647,82.17066585868947,male
149.76735563458297,50.265089272499125,female
182.39811313891207,92.20231452312554,male
179.81935743860063,97.86106236232548,male
173.19776553387243,86.30440867802207,male
151.1629735131514,48.36952832211946,female
162.3202641221626,62.07528422908256,female
184.64118200665916,92.2851084734621,male
181.42856418745453,83.61565587447225,male
184.45075763926636,93.96686651739802,male
170.39347010348212,76.15515459486262,male
171.1706508558094,76.94142651370396,female
154.2607003712149,58.93607491361778,female
183.108344094586,95.31164501367039,male
171.21600566827001,72.45158511955213,female
190.47905212398828,102.97016449555254,male
159.29267703124626,54.33579604139625,female
158.1571170013569,50.459947013454936,female
158.0677495111692,64.48079999650643,female
175.4669001510122,80.22589115662882,male
173.0716029336378,87.34855124312627,male
166.8529501416218,64.65166674739956,female
155.78844257228496,48.73658954915133,female
190.02769328084574,105.32852706971225,male
177.8376853906476,85.55573451901463,female
159.1180774135046,60.37778840937531,female
167.07085810342525,72.96574945792881,female
172.47219015847259,78.65188924705211,male
163.6162696883454,53.223044468997834,female
167.5792304191137,80.44009362888707,male
176.0299017660438,81.09293695649228,female
175.4015966268585,92.65032099079252,male
181.1565490989735,87.51978733806145,male
158.1909462707442,60.44364155887365,female
189.95571437049497,108.61932800332757,male
165.98973196904535,71.10583099980813,male
153.7187248381808,60.572437953360215,female
185.72402077246727,94.60971793010225,male
161.992069096082,55.546828193451034,female
154.64757835332273,58.30044786781805,female
164.14350499691966,62.62129397898142,female
185.67218076896867,97.84412479047592,male
175.57819796410394,75.2193158221281,female
167.94165825789744,83.52030814362205,male
157.7378611055869,65.97398518548322,female
154.0755246624601,53.492718168093376,female
154.46991371997098,49.9592739704448,female
161.19286780718477,52.555058057676604,female
171.26410665428781,75.72149417204507,female
173.95548656367143,78.26567482297948,male
166.06513448359155,64.80715110262041,female
164.68773256086803,54.927666036956026,female
178.86194158955024,85.99190449897036,male
172.160314893089,71.51581221952173,female
168.44489041133025,65.61965493507137,female
171.02424088384885,85.1432746242459,male
171.3184881803196,79.101100917369,male
172.8470654722483,78.56059805525125,male
157.5536967414871,51.65910690514284,female
173.48076635154834,83.84215045647686,male
166.75228954441963,70.15289366689906,female
154.4733578055443,51.80388170448195,female
174.9921044522377,81.96052632489047,male
158.45243290250113,56.85655669984986,female
196.7144146754346,105.52887975017146,male
157.41982662982196,64.34479638366567,female
160.83233687735475,54.12088625786122,female
171.30689967368866,72.70557620688056,female
179.04808611659797,92.2086505158177,male
180.86975715496033,92.64280330328675,male
175.29124009823394,80.31216582349067,male
174.5255454056617,81.13450304840109,female
156.18825194621172,52.45733902498299,female
162.08296254731204,67.95981868915007,female
166.21783469111125,66.65950663430162,female
177.88907357307423,82.24763414596076,male
161.80628989948036,69.20520455548167,male
158.15863237950876,58.67299120629543,female
156.23313013676224,52.646587444177236,female
164.24971569403758,66.21525586502662,female
152.6057574323799,56.143924177960834,female
169.89507070975557,82.35754266508786,male
161.47216160559836,62.49789169039427,female
170.60128287640438,82.86251255667507,male
178.60479702318506,93.22327013056356,male
160.48644845405678,67.41237671751368,male
154.0436474906601,55.28402029232339,female
155.98957552289556,46.60234861629261,female
159.682800339549,73.1502006743738,female
178.39940028308882,89.11350414067958,male
164.4575884486392,65.60070492241067,female
173.19510468255277,80.54397109639078,female
151.83219618530026,54.76845796636065,female
167.93189121615723,72.29008021761075,female
174.94064214142136,75.11144745540457,female
180.36003617762634,88.03358956076148,male
184.30447308001104,94.64576475900608,male
176.83430730151653,71.22485228672878,female
157.2508975959939,64.78436876880099,female
183.6881571017077,96.05344135624327,male
168.79428061216467,73.84995228466357,male
179.59325919913888,92.16582026437574,male
172.8242785486871,84.39442796123959,male
160.688717498477,62.30774579197186,female
159.39386751032563,67.1780708184517,male
178.28455365735988,82.24551440785714,male
160.83728802236888,58.87557681710817,female
177.21032790781416,88.27102235240042,male
169.01112304306594,79.42105881712767,male
179.0436361739302,85.63756699642343,male
150.53160570630126,53.313147838666985,female
155.6379246233301,50.02555654579837,female
175.70088537487774,88.55835894670783,male
165.27868126084834,,female
157.73362977464419,60.65182414484039,female
182.4111679418082,91.45370483246184,male
158.45802763721053,53.96720907973847,female
167.12381661218672,79.79256642909934,male
175.304139099428,87.00532227773267,male
175.13228880492355,82.45559748370967,male
157.32080109991458,66.79776401446009,male
169.65657477025744,57.65019745158984,female
195.24181159378304,109.10578544087552,male
169.21715204822502,,male
167.22990303918846,63.29165431688909,male
154.12582054477645,54.86312518664305,female
152.15498853336604,54.241027397380506,female
164.6009972421932,84.0324094931512,male
173.7785887953272,85.3288550161588,male
162.41996339143753,62.52217500329353,female
170.508923677146,70.54309260970554,male
166.69995054026268,81.64451197642315,male
179.77209349605428,92.18876375153769,male
157.53375524375295,61.69477675520453,female
165.2429213984594,64.02922068631874,female
159.1145334117948,64.8127021173708,female
176.91211102741673,90.19409057552912,male
165.41506654868783,77.13627827510729,male
167.3569566103272,62.05267127358094,female
166.7953875280152,73.21997030307038,male
168.65520491650662,67.41894458488856,female
161.2301241550039,59.26093624325326,female
172.5548756578506,82.67684285601328,male
177.2033221032825,90.2769763604476,male
174.48527291829086,88.50318698505004,male
168.5039534609428,81.54316635151456,male
172.1850265007965,84.4222756737896,male
152.1241474126603,49.271792432591106,female
162.55414678059216,65.01876116277091,female
177.3042350854739,78.93762162084985,female
171.140931385949,84.67540364666746,male
160.54534927816852,63.71072629697182,female
171.83084977812646,81.13989425195363,male
165.49993207738723,62.03080268453204,female
175.93345462461156,78.15423542632743,male
180.16456065047376,85.59474433985405,male
161.73708594584411,57.754617754598534,female
179.63970184770602,89.52166205549892,male
177.39983462997193,79.02196498714338,male
156.5931158717243,48.86263304559698,female
165.02562492393412,75.63802872546562,male
170.03891249346285,80.29777820300008,male
171.48099898272378,80.47773317393565,male
171.87785920194943,87.68135499203446,male
151.9302232323771,50.84659354934547,female
156.80959517370593,66.02474009281329,female
185.82295034743095,104.77765089000236,male
152.76403774746763,53.885775789008086,female
172.95095680060084,73.27970814165434,female
160.76632545665015,72.49381037820123,female
166.08187947699528,66.26455500129273,female
178.09132179947133,98.40541525160027,male
182.64274459005483,,male
182.39533469899166,91.1361464649214,male
178.600225371178,87.52880598613095,male
167.92995525338935,72.10037716635158,female
165.12233486130276,68.51142068750625,female
162.0417315249147,66.16956990796373,female
165.66486943056142,69.60403174516789,female
174.9125488175512,91.53300986107811,male
160.8755985368945,62.58448894314078,female
155.61807648328426,58.00564727699377,female
162.6958758599795,64.86350457683093,female
176.30138652422178,84.86037902363266,male
161.6442859231613,74.05262668415736,male
169.80944112106997,81.89364907582394,male
150.8971870054941,45.91140542580128,female
168.82298400073338,60.22156766701972,female
176.26327908353383,92.79908994203582,male
161.61247301439838,65.98025597792501,female
159.5248620615377,56.59271800147055,female
179.59851071183093,90.15573053386571,male
160.56796659680023,57.608639526064806,female
172.22115349781438,71.82518787467137,male
179.79717611593063,95.80611666567528,male
165.40267234382353,66.42007473200553,female
171.57463649963177,83.1283999591281,male
170.23796228623675,72.23185925142656,female
169.72089682437428,80.81623614211384,male
167.11587253813002,63.58441968715516,female
170.02339687159346,70.7702728208358,female
158.2712942832325,61.79606129060111,female
157.35082304122392,56.53990975612397,female
172.08243422544325,76.99298386578957,male
172.28820339384765,78.3702266062478,male
150.86309103130898,59.59302207846251,female
172.5720117553017,64.84653951033377,female
168.55538704242673,69.28953047857772,female
169.9064793243818,84.46081675075251,male
179.36525836696316,89.98727783301159,male
178.33937313085687,84.23799093258658,male
156.61245334341277,51.96811454827454,female
177.46718331537843,91.55185138249813,male
176.2370387781992,90.04572517751677,male
181.7015824452109,93.98425096795322,male
162.74408191119383,69.61065373951611,female
173.6339188877016,79.0151088347543,male
162.2150007169428,62.870739499496516,female
168.10643179064382,66.84291323256888,female
156.67489258269174,52.80887875448875,female
169.50479413633747,82.32400942240568,male
166.69999288222502,59.02802132449629,female
163.42329113473764,59.72880185662745,female
160.07155945652528,62.55001526517676,female
174.58312622930194,84.81835290432456,male
175.0431413984849,91.96038971547887,male
175.86211094410285,89.611829226967,male
167.13088444649378,71.34732629127242,female
168.7810144428634,69.1650308441659,female
153.84394858210698,50.11780643058714,female
187.98022520800748,99.74314805172955,male
170.9974154479906,76.54142447544974,male
162.0306184240503,62.32964318988398,female
167.4867044488193,80.41540706781986,male
167.46447638609138,73.93946877615599,male
172.81120348316063,69.00283070998087,female
178.06615708809903,85.69381714366831,male
180.06699912998278,91.36179324643477,male
173.66302488031073,84.15806742193124,male
165.72012426306088,72.34952951773548,male
181.76244760592104,97.05917418000064,male
162.99453312354186,57.70260336591023,female
172.4698479217611,78.88698245406873,male
158.14224262326448,58.26473927325889,female
176.66559765337107,95.64995280687874,male
159.52233315927293,58.58046855198584,female
167.7154595959078,78.95158142772632,male
184.29433532593913,97.65039176100237,male
171.9068745321536,79.38456502611471,female
169.23294653750466,72.63616488675282,female
163.00745493375584,58.78664022366123,female
158.7000690659944,69.52954277549556,female
172.75811526259582,88.12718107758889,male
184.0499463366729,92.27062978348107,male
169.4181898888831,61.62332185233919,female
171.26702240527422,85.91240356931127,male
175.67653172244036,79.10440249060929,male
174.46219371856648,71.633665610439,female
153.75086493827362,50.06023598400223,female
161.00816416512262,67.84861972308697,female
165.4066673614418,70.93151832030871,male
157.06260383218847,53.68787209191516,female
189.56992125465703,96.6466067834416,male
169.86047961516525,68.3101049085838,female
160.6531024713922,59.71449294613086,female
148.90052637499195,,female
166.7751422556217,68.77712908939954,male
172.63355822572487,80.27085297204009,male
173.38511300678275,78.65105659734331,female
171.43023440539514,83.18160244915587,male
163.74413210199955,63.28405389948564,female
174.71410637922048,83.42838611825665,male
175.80045414046066,85.70530315030844,male
179.21428182399333,83.63321060852029,male
182.13263700679423,101.28699514646652,male
158.39766294420536,65.11679137920959,female
157.94463845294248,69.30528995600196,male
193.3363536932287,109.15173748597536,male
151.0661243079152,45.760202500782455,female
179.19517048228818,86.78085603617403,male
161.4946371962658,64.48946285013518,male
162.66826681049847,70.0455103066846,male
153.4178148332164,53.847742138461506,female
160.9510504435736,58.07678208448167,female
152.71538626901156,49.618042290526716,female
171.22940572316202,76.4916289621259,male
178.90668157519048,84.7353281954423,male
192.0752906219659,102.60624500795875,male
154.88189306363526,55.065585315774605,female
158.9200895273077,64.580817878448,female
174.4255203375281,84.42721284646515,male
146.8006563535667,51.01022757250229,female
164.2349689831186,68.70175903917728,female
183.36148758282863,97.38026710644283,male
165.85404597054742,68.15399040823408,female
172.9657692784635,85.84987379586052,male
174.0962778886724,81.8069442757228,male
178.5400396282622,94.12440357594645,male
154.00426430103192,49.768076245790205,female
178.91562257071433,88.0406289045822,male
162.50450528358147,61.33413903461867,female
